33.595985412597656,-117.71573638916016
34.05152130126953,-118.29872131347656
33.70815658569336,-117.7821273803711
33.74482345581055,-118.41141510009766
33.768531799316406,-118.40304565429688
33.777774810791016,-118.37440490722656
33.780181884765625,-118.41844177246094
33.78007125854492,-118.41863250732422
33.771610260009766,-118.41499328613281
33.760494232177734,-118.39449310302734
33.80315017700195,-118.33004760742188
33.7714958190918,-118.40907287597656
33.81966781616211,-118.38198852539062
33.85887908935547,-118.29763793945312
33.74140167236328,-118.40245056152344
33.90076446533203,-118.41783142089844
33.738468170166016,-118.39807891845703
33.73843002319336,-118.39734649658203
33.7392578125,-118.39784240722656
33.8629150390625,-118.40011596679688
33.862979888916016,-118.40030670166016
33.71568298339844,-118.03868103027344
33.75407791137695,-118.13179779052734
34.04454803466797,-118.45480346679688
34.01915740966797,-118.48967742919922
33.97324752807617,-118.44622802734375
33.762237548828125,-118.1967544555664
34.00190353393555,-118.80670928955078
33.65703201293945,-118.0021743774414
33.80917739868164,-117.92439270019531
33.883670806884766,-118.413818359375
33.8623046875,-118.40042877197266
33.673988342285156,-117.74169921875
34.12821960449219,-118.11444091796875
33.86408233642578,-118.39785766601562
33.851715087890625,-117.9975357055664
34.07729721069336,-118.47407531738281
34.044254302978516,-118.5525131225586
33.56447982788086,-117.8196029663086
34.10173797607422,-118.34151458740234
34.083595275878906,-118.36740112304688
33.742767333984375,-118.39701080322266
34.13597869873047,-118.35453033447266
34.09510040283203,-118.37374877929688
33.75477981567383,-117.49623107910156
34.063262939453125,-118.35897064208984
34.06355285644531,-118.35541534423828
34.04515838623047,-118.56507873535156
34.051185607910156,-118.24517822265625
34.07219696044922,-118.35753631591797
33.90054702758789,-118.41751861572266
32.71204376220703,-117.1601791381836
33.1233024597168,-117.31868743896484
32.97325897216797,-117.25906372070312
34.11855697631836,-118.30059051513672
34.006099700927734,-118.11881256103516
33.745521545410156,-118.39533233642578
34.0977668762207,-118.3114242553711
34.051021575927734,-118.2569808959961
33.8328857421875,-118.35051727294922
33.74446105957031,-118.38701629638672
33.978660583496094,-118.41602325439453
34.06079864501953,-118.2406005859375
34.06525421142578,-118.23753356933594
34.06342315673828,-118.23779296875
34.061866760253906,-118.23748016357422
34.061344146728516,-118.2392349243164
34.075782775878906,-118.23986053466797
34.02052688598633,-118.40438079833984
34.004722595214844,-118.4312515258789
34.00474548339844,-118.43111419677734
34.046546936035156,-118.43373107910156
33.99271774291992,-118.44680786132812
33.743255615234375,-118.37742614746094
33.808258056640625,-118.30785369873047
34.00031280517578,-118.46531677246094
34.00160598754883,-118.48358917236328
33.99800491333008,-118.46086120605469
33.98723602294922,-118.44111633300781
34.031593322753906,-118.39117431640625
34.03007507324219,-118.38302612304688
34.025081634521484,-118.39396667480469
33.990665435791016,-118.46569061279297
34.02714920043945,-118.37956237792969
34.019508361816406,-118.42223358154297
